Date,12-15,16-17,25-39,40-49,50-64,65-74,75+
2021-02-02,7.494847292486415e-4,0.1334082818062582,21.299606520517145,14.99643994753607,24.587596027730935,16.757729061270375,22.224470676409968
2021-02-03,3.418920304967691e-4,0.08923381995965673,21.392526240213343,15.41591165509932,24.23706793394646,17.22622995657971,21.638688502171014
2021-02-04,0.0010571606778514268,0.09197297897307412,22.278815557176536,15.90984533739283,25.451777615679806,16.186821434989902,20.079709915109998
2021-02-05,0.0016258378145488097,0.0841371069029009,22.05042535981823,15.883216069780959,25.252106476118474,15.70599974799514,21.022489401569747
2021-02-06,8.337861255209426e-4,0.0871306501169385,19.930406651389852,14.692284282158782,24.800551410557677,18.58147966465122,21.90731355500001
2021-02-07,8.678986005135067e-4,0.07955737171373811,19.847394496076376,14.117961884786462,23.061512313311393,19.916971033884206,22.97573500162731
2021-02-08,0.002438459381362855,0.10546336824394348,21.671807751862374,14.890452212292274,23.646045428498276,17.58769309550226,22.09609968421951
2021-02-09,0.0017071663428741169,0.1270131759098343,16.856219036270456,12.802381838481578,21.604531502340524,21.66291659126682,26.945230689387913
2021-02-10,0.0019403090383122838,0.11165596556833417,16.58999506103154,12.404924857122698,20.52211952303676,21.14548789952727,29.223876384675084
2021-02-11,6.469456080480033e-4,0.09332190396092448,16.348153778971035,12.128289314075918,19.894709602290188,23.05358326998658,28.481295185107314
2021-02-12,0.0010035639063223272,0.09006986059242886,14.961632497406416,11.128143820743414,18.833758384462822,24.865553797924882,30.119838074963717
2021-02-13,7.836025567831995e-4,0.09996529760105674,15.901870571246263,11.924192049792346,19.30819088558283,23.092431518733697,29.672566074487023
2021-02-14,9.919869498605707e-4,0.09501030564220134,14.985726409999229,10.856084737729672,18.69895400487176,24.935906620961788,30.427325933845495
2021-02-15,0.0011877566049165206,0.10590829727172307,14.043044299362176,10.296266089153011,17.566128348978726,25.26714625638914,32.720318952240305
2021-02-16,0.0013126158793706007,0.11879173708303936,9.751423367844192,7.507506522060151,14.015127898009746,32.09838056015883,36.507457298964674
2021-02-17,7.44509244323117e-4,0.0876039210820201,12.472515200397073,9.097158456384166,16.249658766596355,28.822682714977045,33.26963643131902
2021-02-18,0.0012259634540294354,0.08658366894082888,12.258102085976818,8.732231192188161,15.571115075059613,30.228427640572036,33.122314373808514
2021-02-19,0.0014572161342970389,0.0859757519235253,11.791428654698064,8.981673078417659,15.91632179218155,28.732659128001863,34.49048437864304
2021-02-20,0.0012485142680210548,0.1046254956601644,11.627038823799678,8.709760385141681,15.78921083910147,28.279971833518115,35.48814410851087
2021-02-21,0.0018906261642642741,0.118553381829748,11.263683406863862,8.579327893519935,15.704430626809302,30.099880668125046,34.232233396687846
2021-02-22,0.002020784689065534,0.1578049134461176,11.140769698517296,8.545347326961124,15.802168853094464,27.92944889527375,36.42243952801818
2021-02-23,0.002663633675787836,0.13770986103823113,10.497380316279862,8.161906309349087,15.548162492308759,29.642780087740096,36.00939729960818
2021-02-24,0.001602951996396564,0.07726228622631438,10.056920825392043,7.907843083823169,14.515211212969806,31.23175640259101,36.20940323700126
2021-02-25,0.0016516808393587923,0.11206019233188114,10.070552182315073,7.840655996808445,14.934498149482197,31.67301293266097,35.36756886556207
2021-02-26,0.0015816845150977061,0.09869711374209686,10.132903677521943,8.044658335055612,15.468980003289904,31.989569317851103,34.26360986802424
2021-02-27,0.0014888810364200153,0.08347659677528219,9.419256988807586,7.581183719979196,14.940722683003333,33.555904505155496,34.417966625242684
2021-02-28,0.0021728670981359904,0.10409068098689554,10.846435204585784,8.338118814442323,15.267391990397996,31.841918745117514,33.59987169737135
2021-03-01,0.0013192476770247153,0.11799937555609953,9.85082240434355,7.611179597981257,15.033560195072756,32.860700637782955,34.52441854158635
2021-03-02,0.004650169836884724,0.20059141705470926,11.203950107905078,8.64762492575581,16.338794464606924,30.703169090743838,32.901219824096756
2021-03-03,0.002256276962509702,0.10093078945626734,8.958773307341023,7.3160532601697925,15.138866326119263,36.74331991600633,31.739800123944818
2021-03-04,9.519923840609274e-4,0.11002311981504148,8.757921936624507,7.066639466884266,14.502243982048144,36.19624643002856,33.36597307221542
2021-03-05,0.001794266958215111,0.10729716410126365,8.681859721816851,7.120129761386417,14.937631280532443,36.07935923138388,33.07192857382093
2021-03-06,0.002397456298866902,0.11467832629580015,9.219018621242862,7.481761850676433,15.79584061310949,36.41895948398749,30.96734364838906
2021-03-07,0.0014240223812502259,0.09453317807838038,10.489129779922818,8.432184220298453,17.358175586341215,36.568456589773106,27.056096623204773
2021-03-08,0.002153644042635999,0.1118356584997408,10.647308483357715,8.757178172509965,20.322400513182608,34.40323292737143,25.7558906010359
2021-03-09,0.0019248388909848247,0.13473872236893772,14.165659334313718,10.115413339903451,21.054272757370207,31.06420492604769,23.463786081105013
2021-03-10,0.001274302001078909,0.11454559098587082,10.022385238485619,8.444233004705007,21.32827577028016,35.24152978539338,24.847756308148877
2021-03-11,0.00283385541669664,0.0798929238630245,9.42082534949067,7.991363280645422,19.290816782527756,37.434140110171576,25.780127697884854
2021-03-12,0.00373913314429938,0.12624025710991715,8.8310312440185,7.536578960253905,18.49588917921576,38.88502610716177,26.121495119095844
2021-03-13,0.0024166489965449715,0.09845895750439675,11.344607910393774,9.137661681613512,20.739135993414244,33.81726079852319,24.86045800955434
2021-03-14,0.003083147515679297,0.10661723021961955,11.098933230959576,9.370182582006752,21.062770894291802,35.486928449097235,22.87148446590934
2021-03-15,0.004653736824893719,0.13093351445173948,11.95004150630141,8.874927678414208,20.150806228460745,36.338389555505245,22.550247780041758
2021-03-16,0.0045745096125695325,0.1771860056601932,11.543317556357959,9.400922221137895,21.116088855274715,35.65677759344199,22.10113325851469
2021-03-17,0.0037120109425583183,0.10956056539550914,11.400597971217293,9.73199280994729,21.506941460462585,33.931716996285736,23.31547818574903
2021-03-18,0.003440608643669065,0.1586980736892356,10.600300193104161,8.837203301263994,20.852346280056942,37.73121965275657,21.816791890485426
2021-03-19,0.004613469982063729,0.13356558216364992,10.068504403050742,8.210738807834348,20.31580889882098,39.05426115840855,22.212507679739666
2021-03-20,0.003398269407031117,0.13360053440213762,10.738919699864846,8.928224666387036,21.882816019636174,37.33746562893228,20.97557518137049
2021-03-21,0.004451223492964099,0.21247173473081968,12.465008437541421,10.353743676789739,23.025783464792802,35.638968186611116,18.29957327604114
2021-03-22,0.005701953204070054,0.2668514099504785,12.973939222880798,10.83912794327697,24.26081304150737,34.612709083496554,17.04085734568376
2021-03-23,0.004420006718410211,0.245398773006135,13.722352857976345,11.307084386768269,25.021658032920207,32.99676455508212,16.70232138752851
2021-03-24,0.004671723070357413,0.2513892062995029,12.488778394922216,10.651907388771956,25.504830182866396,33.6490323851419,17.449390718927678
2021-03-25,0.004322512643349482,0.22133481407099784,12.105141240871463,10.233825767273702,25.15314440628072,34.544966877361446,17.737264381498317
2021-03-26,0.004532092547107103,0.20998695468262912,12.505642899543949,10.332193497246976,25.252997401600275,34.505308768799296,17.18933838557977
2021-03-27,0.004719177478826624,0.23501503844556587,12.371638372575916,10.2561884147339,26.01076916300668,34.32721832802688,16.794451505732226
2021-03-28,0.003994972480785719,0.22256606301608128,13.837739583109258,11.33465884471542,27.176722217271188,32.28690663134701,15.137411688060256
2021-03-29,0.007707614363085087,0.33240443915164136,14.86516559972296,11.954292761247418,29.134782292461626,30.3497628551609,13.355884437892367
2021-03-30,0.007834360915703754,0.40206531491913605,14.69297435207618,11.811407716402048,28.813301266653564,31.008548322485947,13.263868666547426
2021-03-31,0.005564640128865351,0.2917042930710468,13.938642520684352,11.49762038415542,29.590217948405044,30.843433480584775,13.832816732970493
2021-04-01,0.00569372590403498,0.27259687718633224,13.322226668008202,11.164304550378946,30.099375016086725,30.63731511965014,14.49848804278562
2021-04-02,0.005196620637599369,0.2973766159866239,14.233738799658582,11.86284559151184,30.94983832014041,28.578165618898034,14.072838433166911
2021-04-03,0.007646329295698474,0.3249379124277717,15.36135122450058,12.72112966744684,33.7959673383625,26.021080246050172,11.767887281916432
2021-04-04,0,0.7374116415044942,14.58896936905489,13.319225063269046,39.71768915263112,23.322279431014923,8.314425342525526
2021-04-05,0.0049089391782435815,0.18653968877325608,12.507977026164646,10.90766285405724,38.78061950812429,27.406607432133917,10.205684551568407
2021-04-06,0.010181528316243341,0.4168629298162977,17.67542302257328,13.994021522518931,34.82408782926918,22.944490742418203,10.134932425087866
2021-04-07,0.010909320115008477,0.44712050515808816,17.54687371209415,14.110276256309223,36.60400137699863,21.18193998419361,10.098878845131292
2021-04-08,0.011175469908903581,0.46414144615808917,18.303524455653317,14.63881992266052,38.062604851722426,19.40022364010543,9.119510213791314
2021-04-09,0.013284917190682845,0.48758598293626193,19.044666843798897,15.081156083015971,38.73037522510554,18.07764296046999,8.565287987482655
2021-04-10,0.01367388161902982,0.4668125917971493,19.428473984252335,15.101825542388505,37.88626075828273,18.252203395557416,8.850749846102838
2021-04-11,0.015446953729514896,0.5627104572894712,21.11312299234332,16.2593203578922,38.56657040649941,15.868554177059066,7.614274655187016
2021-04-12,0.019448713023434497,0.6179568446664105,21.504834165706235,16.789041490587785,41.0527916506595,13.677327442694326,6.338599692662313
2021-04-13,0.018761654606510008,0.6889431950431137,23.1016919774403,17.713287632355378,38.40282129571605,13.610485193530753,6.464009051307887
2021-04-14,0.023528244417115936,0.6726221439116722,20.682604734514207,16.892978811049407,40.05326553991683,14.678091521112277,6.996909005078493
2021-04-15,0.029003248619944758,0.7908987421681625,20.391524648919837,16.848966703246187,41.53310019758063,13.811692726907204,6.594813732558036
2021-04-16,0.024301235500956007,0.8034261771245162,19.257273437026527,16.396382264970214,40.67664383895352,15.054050938716918,7.787922107707354
2021-04-17,0.02934225953623435,0.9108857960378837,20.004131001342575,16.739546440352594,42.66589311641526,13.3826218493521,6.26757953696335
2021-04-18,0.03479349201870489,0.9933972279545422,20.442590430806135,17.12128728543757,43.48018522924055,12.13628967364811,5.79145666089439
2021-04-19,0.052217853316482356,1.4749651610699146,23.489385072613086,18.599934484432485,41.18669666400352,10.569520557941816,4.627280206622694
2021-04-20,0.054201877355933875,1.5275074527581363,22.601498490286094,17.9224803655068,40.646069953271414,10.94029307338332,6.3079487874383044
2021-04-21,0.04252808911692481,1.3843064491789336,21.671919800255168,18.179214739412565,41.15295707406747,11.856591167876202,5.712482680092738
2021-04-22,0.041410656151130265,1.449014741620432,22.7765773304599,18.721843619606584,41.421474505937915,10.510712320601586,5.07896682562245
2021-04-23,0.04440423291533243,1.4965276383926778,22.837733099063435,18.763536652019653,40.43465506433673,11.167942490651333,5.2552008226208375
2021-04-24,0.05606474709014116,1.6936353895946044,23.20692815034953,18.9364683640356,40.887509254375786,10.247109526883692,4.972284567670642
2021-04-25,0.07204640583719843,1.8296085364365615,25.086887554137633,19.941704792079967,40.761402320566056,8.384391910511646,3.923958480430935
2021-04-26,0.08349600125192524,2.2943383327979707,26.161325393491637,20.947921556999663,39.35647335952493,7.672160312322404,3.484285043611475
2021-04-27,0.08952207452107824,2.443995331758276,26.754718055278815,20.45629216361618,38.090575275397796,8.305342859582705,3.859554239845151
2021-04-28,0.07612695407802005,2.4824724567176992,26.661401983336454,19.60764351306632,37.65872011329158,9.042322917698508,4.471312061811418
2021-04-29,0.08024887730913878,2.5201321159482934,26.72839230970928,19.553447490257923,37.04966740542987,9.314385933626168,4.753725867719322
2021-04-30,0.0849018612988531,2.8280751846688172,27.640571459308894,19.675933666059464,36.10291733844295,9.088569796162844,4.579030694058178
2021-05-01,0.11769550046134472,2.9216495403083043,27.678038488472396,20.279091015649655,36.46396552086871,8.31881174430382,4.220748189935772
2021-05-02,0.18165645968758315,3.4483376373732186,29.61492950959026,20.019383854968638,36.06274851239662,7.263660735959469,3.409283290024212
2021-05-03,0.2000139313185993,4.626690416247898,30.22416155022406,20.862647149552703,34.69412463222977,6.3576567522115965,3.034705568215365
2021-05-04,0.1579760983481236,4.906673595773245,31.274183617558503,21.002912860836048,32.27156072476948,6.924964177648736,3.4617289250658545
2021-05-05,0.13869640537029018,3.63014291901256,30.012234733650935,20.16013425725422,33.80781723689909,8.084993503681247,4.165980944131658
2021-05-06,0.15534734362900995,3.5050887400267348,28.443309879199436,18.91938604535045,31.953405398954608,11.270878442932657,5.7525841499071
2021-05-07,0.18462236712798755,4.0777183239622525,30.17030772317671,20.136915434622207,32.89848782742425,8.399997179380502,4.1319511443060986
2021-05-08,0.23785730976209296,4.4687202367635495,32.1838909024018,20.720361764703792,31.669042398828967,7.147012010764304,3.5731153767754957
2021-05-09,0.27546467523583235,4.9674295016877545,33.191741239941464,21.03290111686604,30.9097114248517,6.430911768268389,3.191840273148822
2021-05-10,0.35494934227436115,6.097724718131285,34.29102201625804,21.12576773020397,30.048125798420234,5.452754621726237,2.629655772985871
2021-05-11,0.34798820479681497,5.785071788815355,34.97473340711525,21.731745784155702,28.357758119105803,5.9457579111299275,2.8569447848811445
2021-05-12,0.29025469849793195,5.233982163610864,32.260858083295965,20.98244078030931,30.4842376234326,7.1131434226976795,3.6350832281556578
2021-05-13,0.32018433247194383,5.195606181506724,32.063454879539684,20.637843061178177,30.549373723472012,7.452544271271806,3.780993550559659
2021-05-14,0.36628009358255137,5.333702296797565,32.67047369877487,20.891650524515107,29.6858946944731,7.292596412668864,3.759402279187945
2021-05-15,0.3685587970508603,4.988888851702984,32.242159444978064,21.03320292236587,30.199314589406256,7.29319709905321,3.874678295442756
2021-05-16,0.4743819743459222,5.683543745271516,32.92865221925315,21.35084787168441,29.23443487955885,6.729056649257595,3.599082660628556
2021-05-17,0.6103698894592194,7.27418577031302,33.471710892862994,21.574414093286244,28.137880232661576,5.708230395515319,3.223208725901626
2021-05-18,0.4671934180750831,6.27019586108649,33.60051061139311,21.768412122618763,27.582819287184897,6.840431938822672,3.470436760818979
2021-05-19,0.4191778607405013,5.629537199351342,31.56943525287072,21.05058424729852,29.2510116344274,8.00946718060895,4.070786624702572
2021-05-20,0.471647942564648,5.48671585898203,32.26572713776064,21.161669879678254,28.987568968955664,7.5727359347647845,4.05393427729398
2021-05-21,0.4225654562690843,5.304589664220731,31.92967019153717,21.120416489899387,29.290783484960375,7.734498164239062,4.197476548874189
2021-05-22,0.4938416387313368,5.321245526454666,33.05280398492138,21.283093800096005,28.705626057823896,7.2885619359307805,3.8548270560419327
2021-05-23,0.4617781658336846,4.807084362016018,32.99738062262902,21.588536962325126,29.312814877260596,7.081978482969029,3.75042652696654
2021-05-24,0.6200525596887955,6.451741738623383,34.11427339025968,21.716816704076173,28.328314335695058,5.897788179661477,2.8710130919954313
2021-05-25,0.5256112445371864,5.524683199001085,33.16834746024872,21.657489327476334,28.79556562969296,6.857975285866148,3.470327853177572
2021-05-26,0.40648322553865646,5.098404330088193,32.211066993661305,21.146553905331412,29.23818296375552,7.7579093069444465,4.14139927468046
2021-05-27,0.38961954797080495,5.370999720634783,32.969299661235766,20.727407355170833,29.648922002858747,7.1427990224929685,3.750952689636093
2021-05-28,0.4683003797986881,4.892373514225172,32.32840364862974,20.341060233408463,28.924207151273833,8.503916832010304,4.5417382406538
2021-05-29,0.47081046150787165,4.864331314221601,32.66544052378551,20.43232188380994,28.889725254045917,8.322906384701145,4.354464177928008
2021-05-30,0.5539983945889753,5.269470308355468,33.07560282808003,20.99723470770804,28.553569783683088,7.5429879819757835,4.0071359956086186
2021-05-31,0.5747057568836472,5.371269984685697,32.9537910688137,21.52007036430785,29.08998530881447,6.974838049451537,3.515339467043093
2021-06-01,0.6357691756956708,5.901388955181137,31.956469858240656,19.93938236838337,28.4153501026204,8.629182377929455,4.52245716194931
2021-06-02,1.1122483175885587,4.95847183602489,32.321320206146346,20.192560254331703,28.313422156203867,8.492215167516552,4.609762062188086
2021-06-03,2.323850803556275,5.030223115787825,31.59810436440069,19.68379962661723,28.053318015065866,8.598247973158218,4.712456101413894
2021-06-04,4.166041981907068,4.825863649220316,29.676364350155254,19.117362939011706,28.270785000765073,8.92374415179144,5.019837927149134
2021-06-05,15.819557139607188,4.450216121938273,27.20596041556078,16.77201031318723,23.95977098657769,7.099036930310154,4.693448092818684
2021-06-06,24.127658032965044,4.51860170259011,24.656692628147077,15.233182394493753,20.64278210469118,7.020322405361347,3.8007607317514944
2021-06-07,34.84924386637642,4.538016170117162,22.085295394583042,13.472567575362888,17.760563251996974,4.736575250551806,2.55773849101171
2021-06-08,35.729671282500334,4.799758726872994,21.778498246143144,13.44806373174815,17.499841493151646,4.490113456631669,2.2540530629520656
2021-06-09,34.538286516656065,4.771051068256156,21.334832969773245,13.243840415515132,17.787128329275077,5.345624716763603,2.979235983760722
2021-06-10,29.775590367674166,4.7765437696241895,22.157908786976105,13.711191243956492,19.677792514311623,6.38885240066611,3.5121209167913148
2021-06-11,28.53658788636622,5.5349447642274745,24.62048012235576,14.425630638544131,18.571930513501503,5.4274701086114066,2.882955966393502
2021-06-12,24.4971196641841,5.51034787311637,25.05420787043699,15.224968864587002,20.180337304442318,6.1594778181890355,3.3735406050441847
2021-06-13,25.446218366528132,5.6327451381161096,24.535991945434862,15.009651852020076,20.131870793874292,5.981271622041045,3.2622502819854806
2021-06-14,16.434367279200497,3.7903676022232395,24.226003564953906,15.671284565481743,25.039295248639736,9.4550863793246709,5.383595360176211
2021-06-15,29.97694663919305,5.444498523827149,23.72864066776056,14.820309107389024,18.86819947714628,4.793262939463798,2.3681426452201433
2021-06-16,27.42745098039216,5.2028154851684265,25.361488185017595,14.97737556561086,18.865359477124183,5.3367521367521364,2.8287581699346407
2021-06-17,22.86305173422674,5.233563186739638,25.420409911615437,15.765993169414582,20.87822358884924,6.34114299482543,3.4976154143289313
2021-06-18,21.34122914137597,5.313616661285348,25.74825888774448,15.378426983316709,21.120985881703575,6.781183541461109,4.316298903112807
2021-06-19,21.97402102739611,5.353191918399812,26.761105105239675,15.629953676993654,20.485747413585468,6.323155715131248,3.4728251432540374
2021-06-20,21.819954098376286,5.195034235556837,26.597202527210897,16.138019461716475,21.07256317431416,6.032274132313932,3.1449523705114246
2021-06-21,22.307240934162657,5.542944322430298,28.521467969889517,16.27910875651751,20.083155900548224,4.923969353026975,2.342112763424816
2021-06-22,18.699285772925048,5.296116903374108,27.776373039980296,17.551268368771037,22.05960101797882,5.830391593465232,2.786963303505459
2021-06-23,16.739701714317164,4.745328967282133,26.776230703612995,16.588357502545335,22.940342863432488,7.843069810957321,4.366968437852563
2021-06-24,17.25419259226972,4.825976092144406,26.745687541544534,16.00703941418126,22.37901687933834,7.950669616101298,4.8374178644204475
2021-06-25,25.823943661971832,7.173832468495181,27.906968124536697,15.249814677538916,16.97739065974796,4.477761304670127,2.3902891030392883
2021-06-26,18.206167890822307,5.247109525243865,27.837067587293497,16.436201024120116,22.123079774786255,6.490419147802312,3.6599550499316478
2021-06-27,9.147323451259284,4.690371482445686,30.077771613734818,18.303319760808552,26.694459688405136,7.297761654900987,3.78899234844554
2021-06-28,10.402927760269952,5.2713129994785914,31.26879449602057,18.649059004469688,25.419668593802776,5.85748812073076,3.130749025227666
2021-06-29,15.073364515922341,5.713636654880968,28.189856532907726,17.970957088019944,23.230834648788132,6.091380907168695,3.7299696523121906
2021-06-30,11.668999576739276,4.500613815862266,24.888081785914377,16.4400787510823,26.39618959972883,8.507540539069073,7.5984959316038765
2021-07-01,11.542987665819487,4.279911554959112,24.102351072222536,14.971849145418348,24.21907266787259,12.013106338760787,8.87072155494714
2021-07-02,18.090452261306535,5.566372106096649,26.39904844824395,15.755791234480727,21.686193587308985,8.009693762125773,4.492448600437385
2021-07-03,9.91895001834051,4.260023214563873,28.909836710834636,16.903083383162574,24.876766844377002,9.353492820402018,5.777847008319389
2021-07-04,16.397618586428575,5.993370343433753,28.16507625566938,16.916588394811765,22.4326527032114,6.490411850054273,3.604281866390857
2021-07-05,16.999513523417214,6.326722727301445,28.305987452694893,16.712681875904245,22.130262002388157,6.176989025846438,3.3478433924476088
2021-07-06,12.90826007387697,5.150055576139311,31.655944401405684,18.81841759574253,23.0175036770072,5.6586614571053255,2.791157218722984
2021-07-07,10.788119202861155,4.540334848573236,25.638666888044266,17.05026318505522,26.53031003334126,10.3586765807931,5.093629261331765
2021-07-08,17.263972027312448,6.329898504687378,27.05239152330552,16.043872384718775,21.708813215612693,7.470836519448495,4.130215824914691
2021-07-09,15.99365899738325,5.9121163096233404,26.53666163584838,15.768538927313724,21.755212687796103,9.095285146056598,4.938526295978603
2021-07-10,16.47689568665534,6.160475843651372,27.042566966092092,15.824229181840252,21.950716193250788,7.938820101966497,4.606296026543659
2021-07-11,16.218417265026872,6.161531049552691,27.85690959889372,16.335334362741342,22.211023266502444,7.208946980111998,4.007837477170929
2021-07-12,16.723417094090774,6.070859014697643,29.051549502176634,17.507327270376276,22.110038360415498,5.731972759794837,2.804835998448343
2021-07-13,15.597365798978702,5.95497571304023,29.322611782289204,17.7037925021796,22.53160418482999,5.982999128160419,2.906650890521858
2021-07-14,10.28685579054089,4.241760103625527,23.495284655934285,15.224098400526872,22.13137377607376,13.999010747869145,10.621616525429518
2021-07-15,16.084720343739363,6.379787831111357,27.467406405549884,16.136244445057827,21.82459723794014,7.715274135821211,4.391969600780222
